Subject Name,Condition,Number of Draws,Trials per Draw,Frequency,PLV**2: bootstrapped mean,PLV**2: bootstrapped variance,Spectrum: bootstrapped mean,Spectrum: bootstrapped variance,Noise floor PLV**2: bootstrapped mean,Noise floor PLV**2: bootstrapped variance,Noise floor Spectrum: bootstrapped mean,Noise floor Spectrum: bootstrapped variance
subj001,1,100,250,478.515625,0.00773936868952,2.96538886658e-06,0.141175480659,0.000861510439379,0.00519382530172,1.92494796937e-06,0.0929314822327,0.000570232546377
subj001,1,100,250,480.95703125,0.00934100414514,4.98780445725e-06,0.160876228098,0.00129053883985,0.0053319585869,2.40182847025e-06,0.0947030317413,0.000728299574495
subj001,1,100,250,483.3984375,0.00925779200802,4.51621263929e-06,0.157974737364,0.00116160334129,0.00522986624244,1.73578220299e-06,0.0920225609018,0.000492023721188
subj001,1,100,250,485.83984375,0.00957987328491,3.89498513742e-06,0.161530968245,0.000984230058351,0.00525851084856,1.74481503314e-06,0.0915582236802,0.000464710317627
subj001,1,100,250,488.28125,0.0073261338381,1.85420385586e-06,0.129122421008,0.000480733281723,0.00524549799219,1.31642255193e-06,0.0923172379765,0.000352273224189
subj001,1,100,250,490.72265625,0.00682532912161,1.11917442947e-06,0.121518389161,0.000341581857926,0.00532130054068,1.15455828779e-06,0.0931911337295,0.000322062092195
subj001,1,100,250,493.1640625,0.0067218726847,1.29764128597e-06,0.119931417312,0.000386380915114,0.00533855319785,1.3510452151e-06,0.0933241071572,0.000370250884714
subj001,1,100,250,495.60546875,0.00699580732272,1.60585768095e-06,0.122251531438,0.000422993758381,0.00535256963212,1.66258948966e-06,0.0925859226606,0.000473880664505
subj001,1,100,250,498.046875,0.00762706188005,2.51425897782e-06,0.129211544785,0.000623510632134,0.00519587403906,1.6397120989e-06,0.0889661668469,0.000440764551938
subj001,1,100,250,500.48828125,0.00779811432185,3.07328264378e-06,0.131108499579,0.000740467339079,0.00525116079879,1.43216644827e-06,0.0891490884152,0.000387722808188
subj001,1,100,250,502.9296875,0.00792357439498,2.70895856744e-06,0.132934656813,0.000662981556178,0.00516799202742,1.49915373239e-06,0.0878193166853,0.000396603520704
subj001,1,100,250,505.37109375,0.00714141573195,2.11720881167e-06,0.120515590933,0.000526106874663,0.00528542349735,1.57264901693e-06,0.0879177533438,0.000400111239159
subj001,1,100,250,507.8125,0.00740010475548,2.84314663612e-06,0.124662670181,0.000725535056694,0.00519724491722,1.37894060461e-06,0.0860049799361,0.000333222837838
subj001,1,100,250,510.25390625,0.00830407147628,2.91481549743e-06,0.135944641557,0.000717512480432,0.00510799380625,1.31552014856e-06,0.0835005718029,0.000314047962502
subj001,1,100,250,512.6953125,0.00832753998452,2.71296973763e-06,0.135692410553,0.000666930488521,0.00495741889808,9.60386737115e-07,0.0813722314349,0.000238970984014
subj001,1,100,250,515.13671875,0.00768939436246,2.42685541353e-06,0.125900337149,0.000591747936065,0.00497664749548,1.23594836742e-06,0.0814450030681,0.000305268687763
subj001,1,100,250,517.578125,0.0074732893677,2.16054229816e-06,0.122755298725,0.000551137733678,0.00505889608104,1.43457748211e-06,0.0825772395058,0.000351190968986
subj001,1,100,250,520.01953125,0.00837295646001,2.94823952725e-06,0.133772340344,0.000636805718162,0.00507075182152,1.34057889014e-06,0.0827967253026,0.000336674916686
subj001,1,100,250,522.4609375,0.00816146133991,2.68629711288e-06,0.132479864209,0.000582359653484,0.00509211295463,1.53376014632e-06,0.0832186804092,0.000383865286081
subj001,1,100,250,524.90234375,0.00773350499442,2.03729232985e-06,0.126168860357,0.000490845386054,0.00503447199618,1.45554477986e-06,0.0825545926317,0.000363943143185
subj001,1,100,250,527.34375,0.00743170066974,2.28680196436e-06,0.120780172624,0.000545621272911,0.00511135538474,1.52845440837e-06,0.0833022231017,0.000383213805892
subj001,1,100,250,529.78515625,0.00703309300025,1.64090990007e-06,0.112939758638,0.000403663755403,0.0051081669665,1.32362131597e-06,0.0813519897021,0.000321379450526
subj001,1,100,250,532.2265625,0.00729909554229,1.38048658121e-06,0.115225663912,0.000321941241918,0.00513308563345,1.27999444997e-06,0.0800659520752,0.000279714275247
subj001,1,100,250,534.66796875,0.00755107763486,1.88914323269e-06,0.126509332406,0.000609844994737,0.00511445021986,1.5328504475e-06,0.0859357940418,0.000431893716657
subj001,1,100,250,537.109375,0.00681425687583,7.75480643404e-06,0.349055553248,0.0586943869424,0.00523943272878,4.51497875733e-06,0.25706001208,0.0222033779653
subj001,1,100,250,539.55078125,0.00668916810059,4.34709351483e-06,0.351946257046,0.056880950927,0.00529173559995,4.09525365205e-06,0.259127374885,0.0219361527574
subj001,1,100,250,541.9921875,0.00687960327254,6.66210780426e-06,0.345329937107,0.0540685778937,0.00526834890173,4.0357369887e-06,0.248897214231,0.019827909799
subj001,1,100,250,544.43359375,0.00810783691804,4.1139983324e-06,0.220163399205,0.00794909692699,0.00526973864645,3.10990007369e-06,0.139473430623,0.0032372593739
subj001,1,100,250,546.875,0.00952001149454,4.95302009301e-06,0.144069986372,0.000958911104946,0.00516967984194,1.74736232898e-06,0.0804154304371,0.000368124490993
subj001,1,100,250,549.31640625,0.00944098869988,4.02496674528e-06,0.138778919141,0.000718452123663,0.00511869510392,1.25576471356e-06,0.0778612541669,0.000260901920912
subj001,1,100,250,551.7578125,0.00896649373084,3.60036483088e-06,0.131183443863,0.000625395279639,0.0052215618,1.55773277446e-06,0.079110324068,0.00033872333797
subj001,1,100,250,554.19921875,0.00800209794486,2.34471661366e-06,0.119373112176,0.000446887134436,0.00517601496691,1.47428047918e-06,0.0782981442854,0.000320268796327
subj001,1,100,250,556.640625,0.00748939306605,1.96557691256e-06,0.11177137516,0.000397657267213,0.00520681075972,1.52294889822e-06,0.0784317259183,0.000333438731479
subj001,1,100,250,559.08203125,0.00811721323458,2.69275265749e-06,0.119843744295,0.000486446445987,0.00505933701426,1.13383202652e-06,0.0758620700058,0.000237022955881
subj001,1,100,250,561.5234375,0.00845468526556,3.18520360629e-06,0.124410557713,0.000553812916678,0.00503509443348,1.24247914025e-06,0.074933542106,0.000254270960242
subj001,1,100,250,563.96484375,0.0085798045707,2.93592133113e-06,0.126246667393,0.000560285835682,0.00510727233195,1.23721743496e-06,0.0756628438446,0.000248694227785
subj001,1,100,250,566.40625,0.00711771807065,1.73527448241e-06,0.106283848573,0.000391149626287,0.00503330013346,9.65380593852e-07,0.0741613685284,0.000196632292448
subj001,1,100,250,568.84765625,0.00751457327443,2.15273769184e-06,0.110521292604,0.00045660293233,0.00497890761649,9.74889875946e-07,0.0734575455987,0.000204804531166
subj001,1,100,250,571.2890625,0.00746519560274,1.88676427927e-06,0.108052978672,0.000386452424812,0.00503396117896,1.10574953021e-06,0.0732283404815,0.000229416466514
subj001,1,100,250,573.73046875,0.00743359077105,1.97646129842e-06,0.110485710447,0.000404152596317,0.00514327970823,1.20218255415e-06,0.0747141142729,0.000231113579776
subj001,1,100,250,576.171875,0.00751294876513,1.49087861686e-06,0.110283331659,0.000291935226516,0.00518634755468,1.10772057253e-06,0.074778897038,0.000201761917401
subj001,1,100,250,578.61328125,0.00748282390412,1.73564244473e-06,0.109049148843,0.00036337593051,0.00520699038748,1.2183321391e-06,0.0747438300158,0.000230609987004
subj001,1,100,250,581.0546875,0.00779719089264,1.77135219186e-06,0.11542469488,0.00034616803558,0.00515734266763,1.01673567295e-06,0.074250650889,0.000187413855238
subj001,1,100,250,583.49609375,0.00752926526129,1.72389131362e-06,0.107992693931,0.000304011947728,0.0050793578224,1.1186646765e-06,0.0730573947994,0.000208993922389
subj001,1,100,250,585.9375,0.00744101206157,1.60701682763e-06,0.108373867138,0.000276966132293,0.00511210665409,1.13460920401e-06,0.0735918831402,0.000195177392386
subj001,1,100,250,588.37890625,0.00750708266642,1.86804264902e-06,0.107188360391,0.000318580724165,0.00513033571916,1.30204751319e-06,0.0723299371838,0.000215690682377
subj001,1,100,250,590.8203125,0.00751424780868,1.92266869448e-06,0.106432376295,0.000348752790941,0.00512906681486,1.38094956965e-06,0.07164119701,0.000236029486488
subj001,1,100,250,593.26171875,0.0075480962189,1.59763564909e-06,0.106737147422,0.000283101897245,0.00527729560025,1.5177332417e-06,0.0734836374921,0.000257031923732
subj001,1,100,250,595.703125,0.0078418094043,2.49757429319e-06,0.111580779182,0.000448140905704,0.00515381520626,1.12756593928e-06,0.0733072039875,0.000203216652909
subj001,1,100,250,598.14453125,0.00789268479221,2.64384189927e-06,0.112780455414,0.000453747812411,0.00510218319091,1.23742795456e-06,0.0729545975406,0.000223780147614
subj001,1,100,250,600.5859375,0.00774136966149,2.79419165738e-06,0.109722561861,0.000470460692111,0.00499281200132,9.60036462489e-07,0.0711388323637,0.000189107760244
subj001,1,100,250,603.02734375,0.00756333167966,2.25024517788e-06,0.106490555249,0.000406271580546,0.00494549385775,8.87852823172e-07,0.0700434295753,0.000161948330152
subj001,1,100,250,605.46875,0.00792902622646,2.93933397036e-06,0.109579722781,0.000528828605047,0.00493486826142,1.55553753477e-06,0.0686262726497,0.000274255643756
subj001,1,100,250,607.91015625,0.00731020748503,2.03189080453e-06,0.100776613861,0.00035329143735,0.00496230614046,1.34530481471e-06,0.0679860826465,0.000226988580825
subj001,1,100,250,610.3515625,0.00708495856238,1.39811878958e-06,0.0983571657822,0.000237058949824,0.00509332874938,1.37996312831e-06,0.0697826335993,0.000238293397
subj001,1,100,250,612.79296875,0.00684906789095,1.19379812087e-06,0.0956448316011,0.000216735533162,0.00520258668409,1.58851318489e-06,0.0713559562671,0.000272066922646
subj001,1,100,250,615.234375,0.0066643474991,1.29558180229e-06,0.0933202013816,0.000238400401063,0.00504488978154,1.35045971882e-06,0.0696017929196,0.000233518866108
subj001,1,100,250,617.67578125,0.00722159246747,1.4921973612e-06,0.1012058278,0.000286400892563,0.00498960929119,1.30612259683e-06,0.0687659085035,0.000228940184633
subj001,1,100,250,620.1171875,0.00723179731137,2.00377876691e-06,0.0999895200166,0.000344196717893,0.00503975194249,1.39029378239e-06,0.0691166102545,0.000242375107246
subj001,1,100,250,622.55859375,0.00822103141627,2.90462008142e-06,0.110811082712,0.000489446650957,0.00499045820943,1.4879663352e-06,0.0681114982211,0.000237429933768
subj001,1,100,250,625.0,0.00838314323686,2.96359141571e-06,0.11283837121,0.000469598787293,0.00508792522463,1.41804942799e-06,0.0688810287676,0.000223578144254
subj001,1,100,250,627.44140625,0.00825021939879,2.72794592341e-06,0.109898450554,0.000424197339137,0.00507551003342,1.14386860999e-06,0.0682522264903,0.000195220697896
subj001,1,100,250,629.8828125,0.00758332776931,2.42656131702e-06,0.103457976578,0.000409000283373,0.00515769222409,1.11194435983e-06,0.0695128447883,0.000181927688437
subj001,1,100,250,632.32421875,0.00723468561538,1.34343605239e-06,0.100655901743,0.000244949280695,0.00500941789915,1.03236906028e-06,0.0675402924918,0.000179600124974
subj001,1,100,250,634.765625,0.00715718246196,1.19777304574e-06,0.0983114264644,0.000217350320142,0.00497454536151,8.45652397314e-07,0.0665406882357,0.000136262998492
subj001,1,100,250,637.20703125,0.00725162118885,1.2563122953e-06,0.0971308029004,0.000224234577542,0.0050075688881,8.43001069451e-07,0.0661925966485,0.000126847286197
subj001,1,100,250,639.6484375,0.00708555187529,1.23363868366e-06,0.095255009525,0.000228149853678,0.00507802317399,1.06072196598e-06,0.0672493310752,0.000171926119491
subj001,1,100,250,642.08984375,0.00684399098983,1.19789407207e-06,0.0912314018795,0.000217251578632,0.00519487462656,1.40017804652e-06,0.0685418215981,0.000218829508741
subj001,1,100,250,644.53125,0.00705735665666,1.16068722947e-06,0.0916757926626,0.000192784406318,0.00523663515662,1.60249112013e-06,0.0681572221365,0.000235035644443
subj001,1,100,250,646.97265625,0.00762009682046,2.03990031874e-06,0.0971615040293,0.000303531907606,0.00514401640107,1.59485629301e-06,0.0665137223948,0.000236545323788
subj001,1,100,250,649.4140625,0.00755638104081,2.2160799616e-06,0.0979553179879,0.000358747036455,0.00526845232951,1.45694423568e-06,0.0675537227383,0.000225569059122
subj001,1,100,250,651.85546875,0.00768992667774,2.3928283734e-06,0.0999066695914,0.000373273324552,0.00513120590756,1.30213249033e-06,0.0660656760168,0.000199932721334
subj001,1,100,250,654.296875,0.00745454384097,2.38127671716e-06,0.0997115108725,0.000408113050565,0.00511463718546,1.00343833214e-06,0.0673822336384,0.000165170909036
subj001,1,100,250,656.73828125,0.00637473225452,4.50872183721e-06,0.224337613893,0.013180504449,0.00496317584389,3.92664381325e-06,0.174100258826,0.00883133365962
subj001,1,100,250,659.1796875,0.00649046707574,4.85523799359e-06,0.23042534611,0.0140641255013,0.00493758528485,4.02883324039e-06,0.177150861366,0.00939701611435
subj001,1,100,250,661.62109375,0.00661497229828,4.11274112211e-06,0.22417682807,0.0130456420373,0.00508222498271,3.44931604439e-06,0.173899447599,0.0085224647284
subj001,1,100,250,664.0625,0.00677025213613,3.55366418663e-06,0.170627953111,0.00516728931196,0.00503883647507,2.37310369685e-06,0.127515886409,0.00288793006184
subj001,1,100,250,666.50390625,0.00744508369637,1.65976991645e-06,0.0967867107745,0.000275970808452,0.00502288307582,1.20093443829e-06,0.0649883710345,0.000187105923228
subj001,1,100,250,668.9453125,0.00749091045336,2.03702555457e-06,0.0981450386119,0.000344771938717,0.0051472991336,1.31872226429e-06,0.066672292817,0.000208559572647
subj001,1,100,250,671.38671875,0.00755758653858,1.85812248235e-06,0.0963986048361,0.000302780195873,0.00519068667884,1.43275431345e-06,0.066402503765,0.000220539487806
subj001,1,100,250,673.828125,0.0069350299624,1.67112204725e-06,0.0878158039921,0.000252619290389,0.00528820962618,1.32532039554e-06,0.0668583255981,0.000199932129396
subj001,1,100,250,676.26953125,0.00730594754575,1.5472497878e-06,0.0925622327522,0.000228215778799,0.0052235503322,1.4179902247e-06,0.0664743821299,0.000218141931719
subj001,1,100,250,678.7109375,0.00880253188359,2.89188117475e-06,0.110224325129,0.000421374292958,0.00516310944596,1.48491853425e-06,0.0648962672666,0.000213903269796
subj001,1,100,250,681.15234375,0.00898871758237,2.65935118862e-06,0.113111150226,0.000390772157973,0.00501736077258,1.18460895964e-06,0.0631136254496,0.000170850569335
subj001,1,100,250,683.59375,0.00870035033684,2.36602581192e-06,0.11094069419,0.00035121721818,0.00490804750569,9.60187508555e-07,0.0624970072271,0.00014043247219
subj001,1,100,250,686.03515625,0.00794684415713,1.86742333453e-06,0.102181283764,0.000309027525259,0.00493458936559,1.01198801159e-06,0.0624111218866,0.000138328475169
subj001,1,100,250,688.4765625,0.00773722119793,2.53166082581e-06,0.0988483941224,0.000383917344324,0.00490677835632,1.28279754669e-06,0.0619953020373,0.000175628817338
subj001,1,100,250,690.91796875,0.00772876022119,2.49591696828e-06,0.0991993901601,0.000348568093201,0.00496244192996,1.30752350947e-06,0.0623322573352,0.000177875570082
subj001,1,100,250,693.359375,0.00812890532248,2.74203698179e-06,0.102059231582,0.000381432570186,0.00488345008055,1.18877374607e-06,0.0606781709709,0.000149174485258
subj001,1,100,250,695.80078125,0.00857392887338,2.95002912458e-06,0.105542685383,0.000399968864003,0.00491512484544,1.22509830352e-06,0.0608966730063,0.000160444636475
subj001,1,100,250,698.2421875,0.00760148716524,1.97174815773e-06,0.0947112816685,0.000284893448429,0.0049076251974,1.09777776118e-06,0.0608203768388,0.00014935776195
subj001,1,100,250,700.68359375,0.00713520983772,1.94201557948e-06,0.0880306694911,0.000266627867064,0.00493310391621,1.15625781874e-06,0.0613014751605,0.000166154409064
subj001,1,100,250,703.125,0.00727386461676,1.95249123981e-06,0.0898438839115,0.000259550213783,0.00498968621349,1.38172568916e-06,0.0617685034849,0.000201963021542
subj001,1,100,250,705.56640625,0.00692618542906,2.04713324744e-06,0.0857885549986,0.000268875070407,0.00493429703609,1.27207864717e-06,0.0611489285938,0.000189338993111
subj001,1,100,250,708.0078125,0.00741202302453,2.76139590528e-06,0.0912126428765,0.000358561713059,0.00496559842588,1.11001114528e-06,0.061704071736,0.000155226858854
subj001,1,100,250,710.44921875,0.0081581473508,3.63708045823e-06,0.0991719516713,0.000461516279871,0.0049977272839,1.21876598194e-06,0.0617253009557,0.000161995834337
subj001,1,100,250,712.890625,0.00836034083043,3.91762107104e-06,0.0993868811932,0.000480366817228,0.00506480092359,1.10609471717e-06,0.0616316128529,0.000149357101677
subj001,1,100,250,715.33203125,0.00857782051886,3.71365732645e-06,0.100755431485,0.000446437863101,0.00512206736283,1.0323280936e-06,0.0622903630452,0.000131350107229
subj001,1,100,250,717.7734375,0.00713701717254,1.79087326439e-06,0.0847005346822,0.000220994958519,0.00511084144629,1.17145047254e-06,0.0617929058264,0.000158768091871
subj001,1,100,250,720.21484375,0.00735404183362,1.77684287883e-06,0.0891186681591,0.000230664631743,0.00518298357954,1.46137936232e-06,0.0628820107268,0.000198495184528
subj001,1,100,250,722.65625,0.00752966580874,1.51452981277e-06,0.0919878135475,0.000204891118229,0.00509400435432,1.22478307617e-06,0.0612035968706,0.000158371588078
subj001,1,100,250,725.09765625,0.00781775448112,2.40618243986e-06,0.0959937758706,0.000332237783812,0.00500594358499,1.04097738459e-06,0.060287300088,0.000139714047485
subj001,1,100,250,727.5390625,0.00737375906365,2.05230719148e-06,0.0917005156159,0.000279902846179,0.00491311457653,1.08472809768e-06,0.0589762740845,0.000138022036564
subj001,1,100,250,729.98046875,0.00723039060503,1.77535201072e-06,0.0897114615661,0.000255872575889,0.00496367822996,1.24846186545e-06,0.0591681515007,0.000167790799501
subj001,1,100,250,732.421875,0.00713120258593,1.83128626749e-06,0.0874523213667,0.000250248594424,0.00501169830459,1.04964838178e-06,0.0600251683282,0.000141927162678
subj001,1,100,250,734.86328125,0.00711104182865,1.65801417196e-06,0.0844626934907,0.00020675284106,0.00528286847323,1.71765006139e-06,0.0621322832182,0.000208872976656
subj001,1,100,250,737.3046875,0.00720192406921,1.85357173065e-06,0.084233370803,0.000229151638066,0.00512712193923,1.67599167375e-06,0.0609097163388,0.000208617158578
subj001,1,100,250,739.74609375,0.00731160893416,1.78552945386e-06,0.0839637594636,0.000208754108382,0.00511618391438,1.06343053149e-06,0.0603888928504,0.00013109231655
subj001,1,100,250,742.1875,0.00720702762469,1.73978465579e-06,0.0828891989791,0.000205117367178,0.00507428346005,1.24436778696e-06,0.0598419224001,0.000138762118352
subj001,1,100,250,744.62890625,0.00771964603918,2.92229389921e-06,0.0888485653287,0.000337982370901,0.00492067357241,9.82497355465e-07,0.0577996813585,0.00011419846154
subj001,1,100,250,747.0703125,0.00775106859159,2.34355198181e-06,0.0899864509363,0.000278136686106,0.00495526374027,9.73004806543e-07,0.0579689067288,0.000118410748375
subj001,1,100,250,749.51171875,0.00787116356835,2.52024596716e-06,0.091602998379,0.000304831704003,0.00497430186268,9.96124496124e-07,0.0582422122805,0.000119585394358
subj001,1,100,250,751.953125,0.00798256058371,2.60887538214e-06,0.0921781097064,0.000310684394376,0.00505310618116,9.50679147326e-07,0.0588233781415,0.000114746190638
subj001,1,100,250,754.39453125,0.00827279351864,2.654478374e-06,0.0959947749561,0.000328804834476,0.00510755365362,1.00331953804e-06,0.0594986692008,0.000127439151009
subj001,1,100,250,756.8359375,0.00845774682064,3.07777270299e-06,0.099594092035,0.000396100800478,0.00513230710359,1.17580278543e-06,0.0601046053137,0.0001529627996
subj001,1,100,250,759.27734375,0.00787717616589,2.53373893342e-06,0.0943022807169,0.000315349107354,0.00506243607233,1.11440246774e-06,0.0588908415672,0.000137032035989
subj001,1,100,250,761.71875,0.00826811976755,3.31481313813e-06,0.0974956796473,0.00039477818796,0.00506814769504,9.45792594879e-07,0.058630222296,0.000116980930633
subj001,1,100,250,764.16015625,0.00854394075296,3.04726010635e-06,0.101154534675,0.000373749223601,0.00525910944962,1.29839227144e-06,0.0609668704396,0.000159191620177
subj001,1,100,250,766.6015625,0.00941163727102,3.20228403084e-06,0.107434554932,0.000374734981732,0.00536907882119,1.4266743029e-06,0.0615949149928,0.000176260588644
subj001,1,100,250,769.04296875,0.00839871624122,2.82579379228e-06,0.095696469971,0.000345237128396,0.00526243507274,1.40448297279e-06,0.0607574787305,0.000172003349891
subj001,1,100,250,771.484375,0.00783276694189,2.19826806415e-06,0.0892791432521,0.000260084950667,0.0051566161269,1.40205341175e-06,0.0593730280846,0.000165186989159
subj001,1,100,250,773.92578125,0.00693333130074,1.44287967302e-06,0.0802739510031,0.000172845575129,0.00513119684481,1.57871320463e-06,0.0590720681814,0.000193437151091
subj001,1,100,250,776.3671875,0.00683907033597,2.21647538778e-06,0.101757533776,0.00066425253614,0.00505137808321,1.60521180931e-06,0.0732164436281,0.00040993906645
subj001,1,100,250,778.80859375,0.00743519594179,3.44120736831e-06,0.11377550742,0.00113950229882,0.00487863552708,1.28750515263e-06,0.0732913101999,0.000386682940668
subj001,1,100,250,781.25,0.00747252843512,2.98650194747e-06,0.113884813338,0.00101293651166,0.00485782410207,8.91155684528e-07,0.0724774158515,0.000320658660004
subj001,1,100,250,783.69140625,0.00836505610249,3.90866930584e-06,0.116213461284,0.000894651994706,0.00483586220651,8.5526123671e-07,0.0677288096142,0.000237325160984
subj001,1,100,250,786.1328125,0.00816724835553,2.9414458615e-06,0.0894441607627,0.000343089732375,0.00498607114126,9.80968147028e-07,0.0555190002586,0.000119902761608
subj001,1,100,250,788.57421875,0.00795313153476,2.7266189005e-06,0.0883013337414,0.000343546625358,0.00499089849624,1.17785666109e-06,0.0565781455469,0.000147778906094
subj001,1,100,250,791.015625,0.00660634436515,1.13516570671e-06,0.0745773615084,0.000149575256625,0.00492416027175,9.65227979192e-07,0.0560323702411,0.00011919209977
subj001,1,100,250,793.45703125,0.00703183786252,1.82644070831e-06,0.0792238059489,0.000219668255193,0.00498277739431,8.39647244666e-07,0.0565866503109,9.50433182856e-05
subj001,1,100,250,795.8984375,0.00766630303932,2.03439184937e-06,0.0844827457002,0.000226643894072,0.00500752785547,7.02106176215e-07,0.0558086548883,8.23696117306e-05
subj001,1,100,250,798.33984375,0.00781033633492,2.37466345551e-06,0.0870791592493,0.000279196633584,0.00504060892047,8.87696277252e-07,0.0558633013741,0.000101546958929
subj001,1,100,250,800.78125,0.00755745385499,2.24952145281e-06,0.085535972808,0.000270705942141,0.00500036453009,9.68589329185e-07,0.0558520373727,0.000108780173105
subj001,1,100,250,803.22265625,0.00676050164597,1.28882519443e-06,0.0782303147033,0.000165632477348,0.00503611924504,7.46478261833e-07,0.0567836659419,9.08749320988e-05
subj001,1,100,250,805.6640625,0.0068243208777,1.30143099077e-06,0.0796202019674,0.000174593028086,0.00501334419929,9.77363056289e-07,0.0568944856251,0.000114244161508
subj001,1,100,250,808.10546875,0.00721564822832,1.91149339998e-06,0.0821910537523,0.000230764914023,0.00499823022359,9.2784229161e-07,0.0562767998894,0.000110282127447
subj001,1,100,250,810.546875,0.00762926049603,1.89458140869e-06,0.0852416769815,0.000208286832347,0.00497276557212,8.78945743019e-07,0.05500172681,0.000102304483899
subj001,1,100,250,812.98828125,0.00808381047525,2.21575595336e-06,0.0891788369283,0.000256226194234,0.00501123138543,8.85900061592e-07,0.054734352776,9.94925730996e-05
subj001,1,100,250,815.4296875,0.00806958541047,2.1331001695e-06,0.0892030551184,0.000252822766774,0.00493709897962,9.98700183354e-07,0.0543801630241,0.000107627580157
subj001,1,100,250,817.87109375,0.0085400081823,2.98790475165e-06,0.0944837485179,0.000338862084911,0.00492028774887,8.64143021111e-07,0.0544715292071,9.86203957739e-05
subj001,1,100,250,820.3125,0.00818392745337,2.65641797624e-06,0.0901902201116,0.000289173972014,0.00512607375097,1.71387155861e-06,0.0565399020107,0.000175682972229
subj001,1,100,250,822.75390625,0.00773690752152,2.49684428944e-06,0.0857078485754,0.000267879580041,0.0052201951034,1.57175381363e-06,0.0579022469019,0.000164930612183
subj001,1,100,250,825.1953125,0.00756083469197,2.23007768394e-06,0.0829646251896,0.000254269836785,0.00535271476753,1.58486848646e-06,0.0580200067132,0.000165445383591
subj001,1,100,250,827.63671875,0.00800625771839,2.40877056843e-06,0.0854054480509,0.000248132679661,0.00528391036353,1.35416441678e-06,0.0567184858898,0.000139672025556
subj001,1,100,250,830.078125,0.00813824343715,2.95787215421e-06,0.0883867901591,0.000330197254786,0.0051384732478,1.35805369228e-06,0.0556721590023,0.000153197617533
subj001,1,100,250,832.51953125,0.00739723486348,1.71920138672e-06,0.0815343061316,0.000199911364089,0.00505157294132,1.17822805333e-06,0.0548703826095,0.000131854105454
subj001,1,100,250,834.9609375,0.00783530385485,2.32581086498e-06,0.0862432200957,0.000268372045382,0.00506392123321,1.30699966915e-06,0.0549664179894,0.000138135479825
subj001,1,100,250,837.40234375,0.00767849076624,2.71342971639e-06,0.0835518041241,0.000310153429196,0.00502580598518,1.15706747057e-06,0.0544637328568,0.000117851213002
subj001,1,100,250,839.84375,0.00738849579941,2.06946729028e-06,0.0784942412094,0.000228252765817,0.00502122642807,9.96559672678e-07,0.0531463361345,0.000100072564705
subj001,1,100,250,842.28515625,0.00761779199882,2.39059127631e-06,0.0811458834543,0.00024667212483,0.00519329167275,1.52962023286e-06,0.0548204047467,0.000147144288838
subj001,1,100,250,844.7265625,0.00790182946743,2.31722168394e-06,0.0832298262193,0.000231450860436,0.00520657126869,1.73434403207e-06,0.0542556327635,0.000169091550587
subj001,1,100,250,847.16796875,0.00773081418711,2.14530578946e-06,0.0803753867896,0.000214394809936,0.0052191646915,1.72565347867e-06,0.0546154117143,0.000172901961032
subj001,1,100,250,849.609375,0.00693458124382,1.55850580634e-06,0.0736640981962,0.000170605050353,0.00513470838858,1.56606808517e-06,0.0544515688558,0.000167744461979
subj001,1,100,250,852.05078125,0.00752923171091,2.00095150572e-06,0.0795116001345,0.000207362375478,0.00517049569016,1.50427790307e-06,0.0550949733225,0.000156314583438
subj001,1,100,250,854.4921875,0.00773168236165,1.96891969267e-06,0.0822258394011,0.000201459418132,0.00519921744688,1.54144196307e-06,0.0556237187707,0.000162739379587
subj001,1,100,250,856.93359375,0.00773675577565,2.02840520498e-06,0.0820844716242,0.000201604979345,0.00519163563859,1.49896564721e-06,0.0551767633066,0.000148803382494
subj001,1,100,250,859.375,0.00722220558922,1.53070065246e-06,0.075408862912,0.000156171743451,0.00510180766644,1.12585715376e-06,0.0530248197263,0.000110031671436
subj001,1,100,250,861.81640625,0.00668232092802,1.16399114417e-06,0.0696716658857,0.000121411325631,0.00510942819751,1.04000534476e-06,0.0529137359947,9.98906760532e-05
subj001,1,100,250,864.2578125,0.00687787489194,1.54789990779e-06,0.0709121577797,0.000156901853339,0.00503203792213,8.93964087591e-07,0.0522911245907,8.74749682603e-05
subj001,1,100,250,866.69921875,0.00717829617651,1.29459310747e-06,0.0754513141789,0.000131944358529,0.00494773709962,1.07237070479e-06,0.0522731938085,0.00011282115052
subj001,1,100,250,869.140625,0.00790353835571,1.91268247868e-06,0.0826059931112,0.000195916422903,0.00515522931777,1.29019649272e-06,0.0541164431493,0.000127942538771
subj001,1,100,250,871.58203125,0.00796985137124,1.82640144496e-06,0.0829764623979,0.000179174285762,0.00527465331302,1.43632377085e-06,0.0550570621033,0.000141301614753
subj001,1,100,250,874.0234375,0.00761749867825,1.40027397771e-06,0.0807378041633,0.000147679185418,0.00518010390848,1.38409548169e-06,0.0539007349799,0.000135998580286
subj001,1,100,250,876.46484375,0.00718814677878,1.05168428584e-06,0.0756620881739,0.000110433875971,0.00504022875883,1.28529508418e-06,0.0518339003595,0.000131672861925
subj001,1,100,250,878.90625,0.00798799346706,2.59126916978e-06,0.0825091485612,0.000252511867002,0.00499338788789,7.99386404932e-07,0.0510426064746,7.65822916012e-05
subj001,1,100,250,881.34765625,0.00800962905207,2.98199916251e-06,0.0840374313175,0.000280373845713,0.00503431149662,8.28193764824e-07,0.051833133515,7.84096727273e-05
